date_time,ahu1_fan_power,ahu1_fr_frMode,ahu1_fr_basePower,ahu1_fr_sp_w,ahu2_fan_power,ahu2_fr_frMode,ahu2_fr_basePower,ahu2_fr_sp_w
06/26  05:01:00,9.41,0,280.00,-11.40,5.86,0,280.00,-11.40
06/26  05:01:00,6.50,0,280.00,-11.40,9.32,0,280.00,-11.40
06/26  05:01:00,7.87,0,280.00,-11.40,4.27,0,280.00,-11.40
06/26  05:01:00,6.16,0,280.00,-11.40,9.10,0,280.00,-11.40
06/26  05:01:00,8.64,0,280.00,-11.40,5.65,0,280.00,-11.40
06/26  05:01:00,9.09,0,280.00,-11.40,8.67,0,280.00,-11.40
06/26  05:01:00,6.28,0,280.00,-11.40,9.43,0,280.00,-11.40
06/26  05:01:00,9.07,0,280.00,-11.40,5.69,0,280.00,-11.40
06/26  05:01:00,5.57,0,280.00,-11.40,9.20,0,280.00,-11.40
06/26  05:02:00,5.65,0,0.00,0.00,9.13,0,0.00,0.00
06/26  05:02:00,5.61,0,0.00,0.00,9.16,0,0.00,0.00
06/26  05:02:00,11.22,0,0.00,0.00,7.95,0,0.00,0.00
06/26  05:02:00,9.79,0,0.00,0.00,5.96,0,0.00,0.00
06/26  05:02:00,9.15,0,0.00,0.00,5.82,0,0.00,0.00
06/26  05:02:00,11.02,0,0.00,0.00,8.16,0,0.00,0.00
06/26  05:03:00,6.97,0,0.00,0.00,3.83,0,0.00,0.00
06/26  05:03:00,10.50,0,0.00,0.00,7.74,0,0.00,0.00
06/26  05:03:00,7.13,0,0.00,0.00,9.86,0,0.00,0.00
06/26  05:03:00,5.93,0,0.00,0.00,9.79,0,0.00,0.00
06/26  05:03:00,6.51,0,0.00,0.00,9.62,0,0.00,0.00
06/26  05:03:00,6.74,0,0.00,0.00,9.34,0,0.00,0.00
06/26  05:04:00,9.24,0,0.00,0.00,6.12,0,0.00,0.00
06/26  05:04:00,6.70,0,0.00,0.00,9.42,0,0.00,0.00
06/26  05:04:00,8.83,0,0.00,0.00,5.92,0,0.00,0.00
06/26  05:04:00,5.90,0,0.00,0.00,8.80,0,0.00,0.00
06/26  05:04:00,7.75,0,0.00,0.00,4.75,0,0.00,0.00
06/26  05:04:00,9.87,0,0.00,0.00,6.11,0,0.00,0.00
06/26  05:05:00,5.85,0,0.00,0.00,9.36,0,0.00,0.00
06/26  05:05:00,6.00,0,0.00,0.00,8.78,0,0.00,0.00
